Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 73.0.3683.103,,2019-04-12 13:01:01,2019-04-12 13:01:53,52.248s,FAILED
,,,,,,
Test Cases/Test1,Chrome 73.0.3683.103,,2019-04-12 13:01:01,2019-04-12 13:01:14,12.964s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 13:01:02,2019-04-12 13:01:06,4.276s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 73.0.3683.103,,2019-04-12 13:01:06,2019-04-12 13:01:07,0.819s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 73.0.3683.103,,2019-04-12 13:01:07,2019-04-12 13:01:08,0.535s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 73.0.3683.103,,2019-04-12 13:01:08,2019-04-12 13:01:08,0.498s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 73.0.3683.103,,2019-04-12 13:01:08,2019-04-12 13:01:08,0.423s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 73.0.3683.103,,2019-04-12 13:01:08,2019-04-12 13:01:09,0.904s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/b_Admin""))",Chrome 73.0.3683.103,,2019-04-12 13:01:09,2019-04-12 13:01:10,0.867s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/b_Leave""))",Chrome 73.0.3683.103,,2019-04-12 13:01:10,2019-04-12 13:01:11,0.720s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/b_Recruitment""))",Chrome 73.0.3683.103,,2019-04-12 13:01:11,2019-04-12 13:01:12,0.611s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 13:01:12,2019-04-12 13:01:12,0.750s,PASSED
,,,,,,
Test Cases/Test5,Chrome 73.0.3683.103,,2019-04-12 13:01:14,2019-04-12 13:01:53,38.310s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 13:01:15,2019-04-12 13:01:17,2.301s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 73.0.3683.103,,2019-04-12 13:01:17,2019-04-12 13:01:17,0.525s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 73.0.3683.103,,2019-04-12 13:01:17,2019-04-12 13:01:18,0.095s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 73.0.3683.103,,2019-04-12 13:01:18,2019-04-12 13:01:18,0.108s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 73.0.3683.103,,2019-04-12 13:01:18,2019-04-12 13:01:18,0.172s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 73.0.3683.103,,2019-04-12 13:01:18,2019-04-12 13:01:19,0.882s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/a_Welcome Admin""))",Chrome 73.0.3683.103,,2019-04-12 13:01:19,2019-04-12 13:01:19,0.416s,PASSED
"waitForElementPresent(findTestObject(""Page_OrangeHRM/a_Logout""), 5)",Chrome 73.0.3683.103,,2019-04-12 13:01:19,2019-04-12 13:01:19,0.099s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/a_Logout""))",Chrome 73.0.3683.103,,2019-04-12 13:01:19,2019-04-12 13:01:20,0.326s,PASSED
"click(findTestObject(""GoogleTest/Page_Google/input_Remove_btnK""))",Chrome 73.0.3683.103,,2019-04-12 13:01:20,2019-04-12 13:01:51,31.112s,FAILED
