Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 73.0.3683.103,,2019-04-12 15:51:12,2019-04-12 15:51:20,7.660s,PASSED
,,,,,,
Test Cases/Test5,Chrome 73.0.3683.103,,2019-04-12 15:51:12,2019-04-12 15:51:20,7.219s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-12 15:51:13,2019-04-12 15:51:17,3.788s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 73.0.3683.103,,2019-04-12 15:51:17,2019-04-12 15:51:17,0.510s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/span_Username""))",Chrome 73.0.3683.103,,2019-04-12 15:51:17,2019-04-12 15:51:17,0.153s,PASSED
"setText(findTestObject(""Object Repository/Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 73.0.3683.103,,2019-04-12 15:51:17,2019-04-12 15:51:17,0.145s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 73.0.3683.103,,2019-04-12 15:51:17,2019-04-12 15:51:18,0.196s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/input_Password_Submit""))",Chrome 73.0.3683.103,,2019-04-12 15:51:18,2019-04-12 15:51:18,0.752s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/a_Welcome Admin""))",Chrome 73.0.3683.103,,2019-04-12 15:51:18,2019-04-12 15:51:19,0.300s,PASSED
"waitForElementPresent(findTestObject(""Page_OrangeHRM/a_Logout""), 5)",Chrome 73.0.3683.103,,2019-04-12 15:51:19,2019-04-12 15:51:19,0.070s,PASSED
"click(findTestObject(""Object Repository/Page_OrangeHRM/a_Logout""))",Chrome 73.0.3683.103,,2019-04-12 15:51:19,2019-04-12 15:51:19,0.267s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-12 15:51:19,2019-04-12 15:51:20,0.638s,PASSED
